tic_id,label,catalog_period,period_days,depth,snr,sec_ratio,duration_hours,bls_power,odd_even_diff,transit_shape,dur_period_ratio,depth_consistency,ingress_egress_asymmetry,odd_even_ratio,source
KIC11462556,false_positive,2.50012775,1.7556364632434045,1.8238608185283667e-05,4.151200747957532,0.0947699018973858,1.92,6.237915283965643e-08,1.1497070931287824e-05,0.0938427665207767,0.0455675201984618,2.9669766452412847,1.2099004185506088,0.6300245374636008,Kepler-LC(3q)
KIC4912991,false_positive,4.442517008,0.8884164665662175,2.288508075265483e-05,7.413644835738003,0.0,0.96,2.668356375078889e-07,6.156032785753496e-07,1.954093365423115,0.0450239290978052,2.1197289989010857,0.2333389955238762,0.0268880151691086,Kepler-LC(3q)
KIC11970288,false_positive,20.7106853,10.327964448129558,0.0001036762163175,2.7515239971383085,-0.1904553577907264,2.88,2.5751452346409854e-07,0.0001407856049642,1.1504235119505026,0.0116189400731072,1.6048404374164338,1.6375286174480692,1.3578044407852763,Kepler-LC(3q)
KIC2010607,false_positive,18.622214,9.304191562887905,0.0001073173556158,3.776441890236722,-0.1121954416102979,2.4000000000000004,2.0365230466564001e-07,0.0001111102521353,0.8233705515414472,0.0107478440576046,1.321665758314159,0.3689749996413972,1.0352463404862695,Kepler-LC(3q)
KIC7457278,false_positive,12.607591424,9.879771394708412,6.064374713243837e-05,2.6841086222940325,-0.0860065152134053,0.48,2.9195902960108045e-08,8.808207067978469e-05,1.0,0.0020243383374955,-8.10655033973509,0.0,1.4522115259829893,Kepler-LC(3q)
KIC7255336,false_positive,1.20320092,2.407555275929627,0.0001077193502834,9.497600473149475,0.1010143202422007,2.4000000000000004,3.091290368371206e-07,9.87344243719157e-06,3.058621243307462,0.0415359103069345,0.8124980390167754,1.3838380073236614,0.0916504407686118,Kepler-LC(3q)
KIC6603043,false_positive,110.32167272,4.623031310491478,6.258465427677606e-05,3.5333324829016544,-0.2447721881131236,0.48,2.3172343690687345e-08,1.904589682544256e-05,1.0,0.0043261658112961,0.4032215389859211,0.0,0.3042735365423846,Kepler-LC(3q)
KIC5444392,false_positive,0.759764419,0.7596481127399921,0.1241690529233183,830.6715753063603,0.0,2.88,28.767025214781988,0.0439818401414403,35.18921621504286,0.1579678774783883,0.1580337506826552,0.0337208102397311,0.3542093264294159,Kepler-LC(3q)
KIC5814635,false_positive,3.86963822,1.2903072106243276,7.119151225309928e-05,19.144693651621303,0.6438337411620518,2.88,2.376694967350787e-06,2.917989025852385e-06,1.2131156690251557,0.0930011078074475,0.9055739375496188,0.0409726450938963,0.040982121495957,Kepler-LC(3q)
KIC10514429,false_positive,20.7191626,7.395018138902531,0.0004081019255059,2.194397580857109,-0.0517021275645166,0.48,1.780968870463158e-06,0.0002929591342191,1.0,0.0027045234540787,1.9588421685014743,0.0,0.717840170575488,Kepler-LC(3q)
