toi,tid,tfopwg_disp,pl_orbper,pl_trandep,pl_trandurh,pl_tranmid,pl_rade,pl_insol,pl_eqt,st_tmag,st_teff,st_rad,st_logg,st_dist,ra,dec
1970.01,162695785,PC,2.5599667,11049.7594662,2.9695871,2459308.323706,17.5040682,2669.4348198,1833.2621832,11.0048,6432.2,1.56996,4.11,421.946,190.720365,-53.688304
1972.01,267414551,PC,4.7631,850.0,1.838,2458571.46158,4.06445,184.105,1026.0,9.7472,6105.1,1.48,4.12,202.033,176.070255,-59.911853
1973.01,47617161,PC,3.9194856,5155.2335962,2.3461465,2459335.074889,,422.069467,1156.0210269,10.7565,5149.0,,4.35,204.984,220.4268,-33.826133
1974.01,295562522,APC,5.438218,7830.0,1.675,2459354.324182,14.7798,157.789,987.0,10.5833,5342.0,1.49,4.09,238.426,171.378387,-67.778575
1976.01,329888006,APC,7.6943096,7400.0,8.903,2459360.021406,,925.441,1536.0,8.8681,4956.8,,,201.2072,212.846611,-50.069977
1981.01,378613125,PC,2.4763492,593.0,3.593,2460063.136243,4.72716,14633.4,3064.0,10.001,8749.3,2.14,,540.252,155.59062,-63.65462
1982.01,437329044,PC,17.1725007,3610.0,5.016,2459323.825798,9.89011,107.942,897.0,10.1919,6617.0,1.41,4.21,266.509,207.584824,-23.383379
1985.01,469212332,APC,30.7864669,8750.0,3.466,2460027.634922,23.8125,112.151,861.0,9.9681,6101.8,2.05,,332.321,148.390562,-58.376077
1986.01,468997317,APC,7.5043829,12479.7176832,4.8967771,2459256.974533,,177.5290293,930.973018,8.135,8613.8,,,,144.023758,-51.744648
2195.01,24695044,PC,4.164514,7675.7705005,2.0579197,2459039.461004,8.9598265,254.5595417,1018.7487636,10.9916,5101.7,0.933443,,174.267,34.840097,-72.708894
2200.01,142105158,PC,2.9360281,6790.0,2.118,2459384.869876,7.18912,288.087,1147.0,12.3181,4983.6,0.83,0.2,251.245,98.783507,-72.456778
2201.01,219306934,PC,1.3477642,762.0,1.112,2460150.788041,6.61528,6992.14,2547.0,10.2001,6252.0,1.47,4.19,252.501,316.66971,-57.577978
2203.01,355600246,APC,3.05631,17308.3639678,3.0708372,2459038.655122,20.0727443,1530.297116,1595.1946687,12.3775,6344.0,1.44638,4.21787,701.717,325.104572,-54.034226
2422.01,29919341,APC,18.23603,3090.0,4.91,2459131.39396,10.0179,411.58,,9.4843,6159.7,0.88,,100.804,24.884512,-7.394729
2425.01,248387177,PC,50.6939885,11200.0,4.068,2459436.979806,8.48837,2.93192,364.0,11.2415,5216.0,0.78,4.6039,159.676,19.130697,-0.290103
2426.01,97486178,PC,4.08165,460.0,2.691,2459168.00914,2.38239,376.072,1226.0,9.97008,5716.0,1.02,4.42,138.301,43.811698,-20.78129
2428.01,274193763,APC,7.57017,1500.0,0.916,2459168.03367,,,,9.966,,,,,53.831468,3.028639
2429.01,420051632,PC,7.0846492,591.5301151,3.102328,2458410.991988,2.1949984,115.4006791,835.9337133,9.4752,5517.8,0.842833,4.57,87.0852,36.363902,1.057529
243.01,149010208,APC,3.4373093,15017.9801247,4.3114755,2458356.617596,25.668105,2497.4850189,1802.9989447,11.681,6046.0,1.94932,4.29639,709.175,3.394115,-31.334403
2430.01,23170835,PC,1.10071,680.0,0.909,2459168.8759,4.67495,1082.9,1598.0,10.3682,6409.0,1.59,4.14,297.858,46.558777,-9.810051
2432.01,347553438,PC,1.82738,870.0,1.491,2459168.25205,8.96794,727.6,1446.0,10.1849,6130.5,2.89,3.58,463.05,45.112779,0.380842
2434.01,155001079,APC,1.3808138,329.1752026,0.9133596,2458739.678081,7.5531443,98886.497136,4522.7647415,9.06657,9431.0,3.83824,3.64947,594.987,345.155415,46.032536
2437.01,251094370,PC,5.1660127,1263.5326305,3.01966,2459147.885503,4.1062551,381.0617054,1126.8564017,11.2571,5927.0,1.11457,4.37728,286.8,37.938574,-5.514987
2668.01,192076548,PC,1.1159326,840.0,1.013,2459279.678391,6.17322,1667.72,1780.0,10.1782,6859.0,1.68,4.16,314.451,137.028642,-39.350904
2670.01,190721237,PC,12.9281223,4105.1705253,3.9850989,2459994.198115,9.974436,154.407415,899.0560909,9.5986,6332.0,1.39271,,171.703,133.755005,-37.341245
2672.01,129372561,APC,10.7189647,7404.3059814,3.9269424,2460698.460263,22.4497849,1054.2812693,1453.3120426,10.6734,7830.0,2.0715599,4.07,625.01,118.897492,-25.86546
2673.01,1018843,PC,1.9126596,372.0,2.178,2460011.626285,2.2474,943.042,1543.0,8.8448,5601.4,1.24,4.24,98.3018,130.932185,-26.980824
2674.01,434496663,APC,7.2972359,3780.0,0.827,2459291.690613,13.2402,14.5303,543.0,10.185,6433.0,2.1,3.91,370.146,173.024957,-20.632635
2676.01,420016507,PC,3.4082154,10060.0,3.901,2459168.078836,16.7879,1192.31,1637.0,12.7082,6231.4,1.59,4.11,840.941,35.419766,0.513621
2677.01,398736713,PC,6.4967452,4930.0,1.8,2458429.573362,19.5904,160.453,991.0,10.8489,5186.9,1.53,,230.6234,35.242357,-10.385468
2678.01,354517490,PC,3.4523955,13260.0,1.624,2459221.389847,10.2673,139.443,957.0,13.4391,5614.0,0.94,4.49,602.385,79.671516,-44.466494
2679.01,323295908,PC,3.8539027,14520.0,2.906,2459169.162947,11.8808,374.407,1225.0,12.4453,5805.0,0.93,4.52,403.17,52.733981,-39.613572
268.01,219253008,PC,5.0661803,1586.711889,5.713336,2460979.011377,8.5410184,3921.1150937,2204.5529646,10.0733,5868.0,2.17,3.57327,320.497,65.915528,-53.851102
2681.01,209408136,PC,3.1292868,7430.0,1.545,2459164.002226,12.0419,400.405,1246.0,12.1692,6078.0,1.32,4.25,547.103,45.019629,-32.74462
2682.01,200803270,PC,2.5981987,14260.0,1.412,2459139.377363,11.5397,233.319,1088.0,12.6795,5516.0,0.93,4.49,414.029,52.705622,-49.715496
1987.01,349088467,APC,2.5861562,2218.2234099,1.8304478,2459283.07354,13.5186329,3942.3199938,2020.9599996,9.62418,5635.4,2.33,3.71,273.491,185.331855,-14.062379
1995.01,299023386,PC,3.1056464,800.0,1.772,2459327.827796,13.2277,949.504,1546.0,9.8153,7804.8,4.44,3.78,873.401,143.466387,-53.561643
1997.01,142378043,PC,1.8359766,1073.0,1.062,2460038.14653,5.11603,573.168,1363.0,9.8916,6311.5,1.61,4.17,254.439,181.632505,-31.645713
1999.01,447206604,APC,7.2133579,8814.0,2.345,2460033.285881,21.2234,271.595,,10.4109,5843.0,1.16,4.33,183.691,156.995108,-48.428547
2001.01,118084044,PC,2.7435213,1518.9012847,1.8047048,2459256.141134,22.0496668,22630.1553062,3128.1792663,8.9578,7896.3,3.9611499,3.6,500.027,128.181355,-58.575511
2208.01,38680052,PC,0.6743453,103652.0705638,0.9010413,2459362.153557,12.4716613,98.7994686,804.0969257,15.7438,3228.0,0.321846,4.90232,181.731,65.528812,-61.36859
2209.01,271806353,PC,3.4391152,12391.7493402,3.3615891,2459362.84393,13.6350253,688.3062667,1306.3669377,13.3304,4955.0,1.21438,4.4,626.478,111.442356,-77.776659
2210.01,317089588,PC,12.7846809,19658.0816662,4.8533784,2459042.902673,11.7994875,49.2454527,675.6336681,13.4669,5077.7,0.836244,4.4,483.235,347.462945,-79.699998
2212.01,280803917,PC,5.1293855,9414.7547938,2.8939597,2459039.726913,8.9112749,181.6592422,936.3411803,12.4235,5116.3,0.920804,4.45,324.412,44.529245,-66.949285
2213.01,406318573,PC,5.179282,5746.9651279,2.6320655,2459036.45897,9.3730831,430.1391198,1161.5074108,13.2598,5784.0,1.21172,4.3,762.655,326.582729,-61.107837
2214.01,272236017,PC,2.4156482,3550.0,2.837,2460041.314701,,1169.2,1629.0,12.6562,5727.0,,4.3,571.376,117.867565,-72.285046
2216.01,39018923,PC,5.6807412,1892.9692302,4.1093897,2459037.730148,6.2844217,601.257159,1262.9460957,12.0253,6295.0,1.38612,4.3,563.621,12.074996,-68.439297
2217.01,234330672,PC,3.8300359,7753.4083536,4.1744985,2459039.604534,11.7278481,810.4382547,1360.8170209,12.8172,5916.0,1.3126301,4.3,698.996,35.750418,-71.457945
2218.01,348995212,APC,0.3456911,2800.0,0.648,2460014.455131,10.1929,18378.3,3243.0,11.5547,6282.0,1.05,4.3,330.15,107.155704,-64.232801
2219.01,278138619,PC,10.1688722,7366.339761,4.3884108,2460074.804023,12.8424534,258.7751983,1022.940591,12.9901,5161.7,1.3986,4.3,687.409,107.819578,-78.238464
2220.01,150437346,PC,1.3926549,7098.4535786,2.0005269,2459363.006828,13.3635819,2439.8676565,1792.5088851,11.6659,5615.0,1.2094899,4.39,356.5,97.320501,-65.337781
2439.01,274194927,PC,14.3614789,2859.7577713,4.0964994,2459152.817497,5.0510341,50.2582088,679.0808773,11.2212,5283.0,0.946146,4.438,246.165,54.028395,1.933815
2440.01,129839175,APC,0.6461571,6290.6211389,1.1963822,2459144.977997,15.3572514,4527.9508872,2092.161358,11.0529,5256.8,1.14951,4.27128,212.588,55.270024,-36.943731
2441.01,219175972,PC,12.8900899,3520.6971104,2.5413229,2458335.504214,2.9698317,4.1214233,363.3971818,12.8332,3478.0,0.46769,4.76582,84.5243,91.410152,-51.679614
2444.01,29959760,APC,1.6473887,32325.7685306,1.3242991,2459145.041127,15.7358835,97.0829105,800.5813089,13.6732,3556.0,0.594044,4.65625,190.748,42.263784,-16.55928
2446.01,142868621,PC,18.685862,1215.9529886,5.4844,2458418.91465,4.2075538,53.8374071,690.8611696,10.208,5926.0,0.987496,4.48242,159.87,50.942745,-31.265187
2448.02,231721005,PC,19.757918,456.5966807,3.2262153,2460966.234013,3.8341179,1264.0186048,1661.1410335,10.0039,9671.0,1.78,4.33,490.818,80.740227,-53.76459
245.01,154618248,PC,8.7709021,1107.0,0.926,2460203.438659,12.5053,102.621,886.0,8.5509,6208.0,1.46,4.438,127.272,345.779176,-33.500473
2450.01,408114363,PC,17.8832414,6750.4878782,4.3420932,2459179.177363,6.4171164,27.1279511,582.0683673,11.4894,5426.0,0.776644,4.63305,188.967,77.952525,6.795745
2683.01,200320748,PC,1.5292851,2800.0,1.167,2459197.662315,12.6875,623.678,1392.0,12.4435,6295.5,2.21,,573.731,76.314156,-42.128668
2684.01,161568891,PC,2.4756487,4370.0,2.461,2459195.18388,5.25914,321.692,1179.0,13.2964,4633.0,0.8,4.5,330.145,74.431769,-47.021434
2685.01,161479081,PC,3.4711465,10070.0,1.606,2459197.748783,11.1759,148.699,972.0,13.322,5593.0,1.05,4.39,645.065,73.369061,-45.034739
2686.01,159989004,PC,3.5746058,6040.0,1.153,2459169.865852,11.6965,127.934,936.0,12.9852,6257.0,1.37,4.25,861.62,50.654419,-36.751886
2687.01,155993822,PC,4.0944492,5890.0,4.233,2459164.974049,12.8011,711.268,1438.0,12.4052,5650.0,1.6,4.03,634.2,56.110097,-13.108709
2688.01,98728690,PC,2.1415519,1060.0,2.989,2459165.769957,4.72287,1363.83,1693.0,11.3437,5530.0,1.48,4.08,350.687,44.173861,-15.055586
2689.01,92363023,PC,3.4180406,5200.0,2.242,2459164.871015,6.58171,201.62,1049.0,12.6443,5001.0,0.89,4.46,315.805,52.68049,-22.003846
2690.01,92359852,PC,4.1549988,13830.0,2.873,2459167.712302,,,,10.732,,,,,52.231039,-19.974666
2691.01,71345362,PC,3.8821916,2670.0,3.126,2459167.794838,5.57096,1093.46,,12.5728,5283.0,0.95,,374.763,45.115585,-21.26916
2692.01,38399060,PC,3.6506781,20370.0,2.79,2459163.769215,12.1655,273.621,1133.0,13.3717,5343.0,0.84,4.55,472.632,54.095284,-9.374473
2693.01,30016082,PC,1.3225635,13750.0,1.683,2459167.861473,11.5804,825.226,1493.0,13.3201,5388.0,0.97,4.44,537.182,42.96122,-15.632723
2694.01,146467673,APC,1.6375324,11120.0,1.665,2459198.068832,,437.581,1274.0,12.575,5095.6,,,451.486,76.083135,-20.725762
2695.01,140284353,APC,0.5566811,3250.0,0.473,2459226.435976,13.2433,634.993,1398.0,13.0494,5200.0,1.7,,,85.314319,-34.832198
2696.01,139445621,PC,6.409365,11300.0,1.707,2459199.897242,12.1252,64.1809,788.0,12.4762,6191.0,1.12,4.41,537.943,80.674425,-20.42779
2697.01,139445453,PC,4.3169755,4670.0,4.523,2459199.867115,10.9284,803.246,1483.0,13.1506,5683.0,1.61,4.03,911.81,80.658108,-20.654114
2698.01,100683605,PC,3.270563,9670.0,1.682,2459223.847344,,123.655,929.0,13.3713,5219.5,,,440.358,87.624787,-32.777806
2699.01,77958378,PC,5.8259928,12800.0,2.442,2459198.336939,14.0157,71.3806,809.0,13.0583,4964.0,1.2,4.19,511.659,79.489758,-33.399418
2005.01,147660886,PC,17.3057923,2807.066874,4.1729767,2459293.9977,12.4978402,525.9409472,1221.3889754,9.4916,6995.5,2.2275901,4.1,328.475,164.031654,-43.376697
2009.01,243187830,PC,1071.0898448,865.169438,2.1734134,2458783.768755,2.2407785,1.3880259,276.8338183,7.3551,4755.33,0.701499,4.62683,20.5272,16.908292,22.952868
201.02,350618622,PC,5.8492379,109.0,3.257,2460175.602477,1.18919,389.669,1237.0,8.5822,6461.8,1.33,4.35,113.825,87.401782,-54.910423
2222.01,306510653,PC,2.245686,12629.5662854,3.3331027,2460933.69782,17.3839178,2801.401037,1855.5111603,12.7427,6381.0,1.5,4.2,859.449,119.185192,-67.071931
2223.01,273695332,PC,6.9309657,6887.4200394,5.2921448,2459365.146877,13.513657,586.1868131,1254.9567552,12.0599,5847.0,1.59136,4.3,601.919,18.689893,-81.982165
2224.01,388198242,PC,0.5055105,2269.199137,0.648232,2459988.772614,4.9709812,4944.3687757,2138.6881512,11.9987,4996.3,1.01489,4.5,290.755,61.242969,-78.374681
2225.01,271891552,PC,3.5775562,4060.0,3.531,2460015.034505,,476.6809228,1191.7267626,13.3639,5823.3,,4.3,842.388,112.767471,-72.667447
2226.01,403135192,PC,0.9017685,958.0,0.635,2460179.543072,4.77441,446.986,1280.0,9.6968,5828.0,1.36,3.9,164.418,333.559598,-59.568325
2227.01,405425498,APC,4.2217717,594.0,2.561,2460177.65724,2.81922,305.107,1164.0,10.0106,5763.48,1.21,3.99846,165.441,337.517756,-67.850146
2229.01,143410850,PC,4.98668,860.0,2.267,2458660.25609,5.51463,339.923,1196.0,10.6658,6046.0,1.64,4.06,329.989,294.572181,-46.398078
2232.01,439444938,PC,11.45959,650.0,0.956,2459046.54248,,,,8.776,,,,,301.540122,-33.667484
2233.01,421455387,APC,2.50876,5830.0602325,1.2523065,2460127.292119,11.5931606,710.8584449,1316.9386126,10.9896,5226.0,1.13416,4.28,193.007,296.919659,-32.575966
2234.01,271491157,APC,2.91615,2280.0,1.481,2459036.73041,13.4791,253.391,1111.0,10.7837,6103.0,2.69,3.64,558.211,299.229827,-35.397179
2235.01,267093376,APC,17.14012,2180.0,1.176,2460108.680976,8.14257,5.93171,434.0,10.8988,6378.0,1.67,4.1,405.817,41.091524,-74.789817
2453.01,59128183,PC,4.4414275,3375.8183277,1.393441,2458441.995227,3.0014777,21.7489585,550.7815271,12.4223,3609.0,0.502498,4.73522,81.9043,74.837485,12.936353
2454.01,67782629,PC,8.5063687,968.2734253,2.8291905,2459174.855266,2.5051088,44.8115834,659.8835801,10.7047,4431.2,0.82124,4.45,91.9976,64.32265,-7.766009
2455.01,434260570,PC,4.720489,47110.570638,1.8316316,2459177.19495,14.6186346,18.2091901,526.8565787,12.986,3553.0,0.489916,4.74625,143.9793,64.243824,14.771562
2457.01,117799904,PC,14.1993538,1859.1571503,2.5629666,2459175.255066,2.7591068,9.8747938,452.1179596,10.8749,4045.0,0.631569,4.63657,61.425,70.167322,-12.890726
2460.01,454224694,APC,0.515461,1462.4242309,0.8502512,2459174.385712,6.5688522,7358.8192788,2362.2278419,11.3357,5994.0,1.03783,4.44879,279.5,79.528174,2.563675
2462.01,248434780,APC,12.8643168,6907.9754982,4.7778345,2459183.651187,17.4453322,248.7479157,1012.8837698,11.7884,5365.0,1.82733,4.41,516.495,77.314465,-5.557409
2463.01,452375478,PC,10.6079445,1233.9391066,12.7030565,2459179.182044,11.6613557,1516.940178,1591.7023708,9.0318,6481.0,3.2125199,3.54495,332.825,88.090245,-48.09086
2465.01,146523262,PC,3.759205,892.1135724,2.9961712,2459174.839411,3.1563691,685.837258,1305.1938483,10.2994,6808.4,1.01507,4.59,219.093,76.737031,-18.904621
2715.01,311239796,PC,4.9640641,4910.0,4.908,2459515.126171,13.6926,1050.08,1585.0,13.0115,6323.0,1.95,3.95,981.407,75.945973,14.305611
2716.01,284859630,PC,7.5420435,7720.0,3.854,2459194.254825,9.55159,210.743,1061.0,12.3425,5949.0,1.07,4.42,447.236,76.989171,5.969123
2718.01,248655096,PC,2.7625084,16160.0,2.037,2459196.564554,10.8143,155.318,983.0,13.5252,4694.0,0.83,4.48,373.363,67.288211,-3.189669
2720.01,169448297,PC,2.1473577,2300.0,2.706,2459199.697082,10.0889,1324.12,1680.0,12.4742,5834.0,2.12,3.81,850.437,77.277149,-12.635305
2721.01,167714124,PC,4.162733,12870.0,3.319,2459222.321706,11.1057,425.348,1265.0,12.8482,5744.2,0.97,,497.376,80.421253,-38.656827
2722.01,153725446,PC,0.708548,800.0,0.845,2459199.496171,4.66694,1121.93,1612.0,11.1522,5678.0,1.52,4.08,349.979,66.413097,-43.72027
2723.01,152477897,PC,3.3843865,10730.0,3.845,2459165.376298,16.224,917.268,1533.0,13.3164,5848.0,1.52,4.1,1001.29,62.724267,-43.247264
2724.01,119290630,PC,1.4875055,44400.0,1.874,2459227.337401,18.3083,550.26,1349.0,13.1901,5142.0,0.83,4.54,396.678,96.610774,-41.416669
2725.01,100780304,APC,0.1846924,1390.0,0.386,2459227.295588,4.10645,7063.84,2554.0,12.058,5958.8,0.9,4.57,341.371,88.651171,-31.859618
2726.01,100589633,PC,3.9471513,16080.0,1.993,2459221.101893,18.7538,406.495,1250.0,13.4034,6351.0,1.37,4.26,1065.58,86.453974,-32.947519
2727.01,51830822,PC,0.6711626,2330.0,1.168,2459227.430602,12.243,2181.85,1904.0,13.0537,5632.0,2.43,3.67,1248.07,97.895728,-34.882869
2728.01,42763678,PC,1.7246234,11820.0,1.979,2459227.292219,15.5191,976.638,1557.0,12.7993,5776.0,1.37,4.18,635.053,96.814362,-3.235402
2729.01,39724477,PC,4.0350169,25420.0,2.108,2459211.895505,12.5268,126.805,934.0,12.263,5240.2,0.75,4.64,245.949,90.095814,-3.757326
2730.01,37240067,PC,2.5082498,16210.0,1.393,2459212.952234,20.6073,265.723,1124.0,13.4848,5909.0,1.51,4.11,964.327,98.267785,-3.167141
2731.01,34729329,PC,0.9953936,280.0,2.238,2459227.225976,1.35321,4359.09,2263.0,9.92029,5697.0,0.84,4.6,107.926,96.069759,-17.053231
2016.01,219508169,PC,6.8161105,1377.0,2.718,2460470.798919,2.98458,86.7877,850.0,10.408,5175.0,0.84,4.54,115.834,246.797267,42.687767
202.01,355509914,PC,1.7386695,13710.7615026,1.1898354,2458326.110175,9.455763,418.9214934,1153.8594476,14.6723,4746.0,0.820258,4.52746,627.339,15.52504,-59.087724
2023.01,16884216,APC,11.1900486,567.7989939,2.9741507,2458964.128568,1.6608182,31.192573,602.7435196,8.5049,4958.0,0.695992,4.66667,36.9284,232.863345,33.902516
2026.01,407059875,PC,7.1925327,1180.0,2.551,2459904.708769,2.5719,75.7071,821.0,10.5782,5050.0,0.77,4.59,108.076,5.469534,66.168119
2238.01,231077395,PC,3.3904897,260.0,2.878,2459965.35036,2.40673,764.344,1464.0,10.7188,6113.8,1.43,4.19,285.78,67.657808,-70.35491
224.01,70797900,APC,705.5844658,101204.8459939,1.9189212,2458365.843684,17.179547,16.720729,515.743249,11.1427,3689.0,0.487,4.78104,64.77016,1.977969,-29.979603
2241.01,96973930,PC,3.3243,1150.0,2.337,2458657.36252,21.7252,181.989,1023.0,10.1738,4779.7,5.76,,,295.256495,-27.859275
2242.01,92562123,PC,6.53144,700.0,5.713,2459041.75877,6.77621,808.553,1485.0,9.9279,6037.2,2.58,3.66,349.478,315.171774,-35.871099
2243.01,1990842033,APC,5.41418,7850.0,4.428,2459040.094,,816.558,1489.0,10.8068,6664.0,,,128.552,310.483615,-38.878009
2244.01,1989628303,PC,5.46377,4010.0,1.036,2459039.62778,12.894,23.3924,612.0,9.1984,5286.9,1.95,,174.318,308.563502,-48.274841
2245.01,278415929,PC,3.7981107,750.0,3.914,2459389.180943,4.13478,911.152,1530.0,10.8366,5042.0,1.51,4.04,264.842,117.281011,-80.893886
2248.01,179580045,PC,62.1624516,3710.0,4.319,2460077.706461,10.3408,10.4285,500.0,10.4653,7546.0,1.66,4.24,380.513,80.624017,-70.254329
2251.01,229715760,PC,11.5743561,14285.1321998,6.0493763,2459945.371277,18.1309835,205.6631556,965.8481969,12.7778,5776.0,1.4578,4.13,711.751,278.989527,70.160757
2252.01,233066156,PC,12.379649,711.2691437,3.3314543,2458844.736633,8.6993926,962.3125052,1420.5246749,10.8841,6582.0,2.7841101,3.69,713.878,270.277609,61.347153
2467.01,71013298,PC,1.7556616,444.0879481,1.3491032,2458438.600908,1.7738475,486.2678796,1197.6740653,10.2712,4909.0,0.808741,4.52554,94.7639,65.717639,-12.677035
2470.01,298981199,PC,7.1853092,800.0,2.347,2459199.511667,2.12356,37.1797,687.0,10.0632,4562.0,0.74,4.56,66.7536,70.428548,-0.600003
2471.01,71088556,PC,6.5857043,1420.0,2.777,2459194.286421,13.2476,891.424,1522.0,10.4723,5908.4,2.88,3.55,499.452,66.514805,-12.51168
2473.01,399868187,PC,1.2311781,3562.0,2.756,2459199.202773,17.567,27258.8,3579.0,10.5347,6589.1,1.53,4.21,284.183,74.374979,10.416737
2474.01,449257028,PC,4.278752,220.0,4.11,2459197.576453,5.33342,479.761,1303.0,7.82622,4971.0,3.5,,132.686,79.844207,3.122675
2476.01,43868600,APC,3.8865992,590.0,2.909,2459196.637234,14.0296,247.041,1104.0,10.1263,4731.6,5.67,,537.765,78.108877,-7.257924
2477.01,412054152,PC,34.7769296,1383.0,5.598,2460218.772868,12.9584,511.815,229.0,10.2422,7505.2,1.96,4.09,362.227,79.742457,15.203062
2478.01,262435954,PC,2.6473916,568.2994163,2.8595222,2459174.685986,2.737769,871.0969851,1385.5952225,10.6827,5748.0,1.1287,4.34,209.93,73.554354,1.233623
2479.01,167661160,PC,36.8382429,965.1649482,4.9462843,2458442.074601,3.7858994,24.2324067,565.8728882,9.354,5363.1,1.2099299,4.08,104.896,79.709348,-36.037694
248.01,201793781,PC,5.9910773,389.761105,3.1710687,2460978.928981,2.0632548,728.2553625,1447.2350186,8.4642,5711.7,1.12148,3.84,75.9529,34.684283,-54.859725
2481.01,262258341,PC,11.994832,1260.0,3.374,2459193.255797,3.11124,57.2917,766.0,10.6675,5567.0,0.86,4.56,151.756,77.804406,2.427361
2767.01,48806546,PC,0.934057,620.0,1.318,2459227.247759,13.4544,1287.68,1668.0,11.1649,5023.0,5.19,,877.955,100.642573,-20.24152
2769.01,443534757,PC,3.08858,17060.0,2.214,2459224.451567,,254.633,1112.0,13.4832,5381.0,,,,99.113031,-15.724613
2770.01,438057373,PC,4.5697688,9780.0,3.369,2459541.3175,17.1535,204.884,1054.0,13.2389,4976.0,1.7,,731.074,95.182655,14.783576
2772.01,435934762,PC,2.8504334,23800.0,3.768,2459199.30433,,1787.94,1811.0,12.8662,6293.8,,,1301.57,83.479821,10.276406
2773.01,420962989,APC,0.5993364,2180.0,1.024,2459199.858678,14.3367,3334.9,2117.0,12.993,6232.0,2.81,3.62,1695.32,82.08319,-19.621497
2774.01,388934707,PC,4.4430866,8800.0,1.787,2459192.072276,21.1475,184.965,1027.0,12.627,4926.5,1.54,,547.79,83.99283,-7.688372
2776.01,35636165,PC,3.4590552,8820.0,3.001,2459224.383812,17.1001,1927.33,1845.0,13.3684,7911.0,1.83,4.19,1444.65,102.219197,-16.780503
2777.01,35483319,PC,1.9297769,4540.0,1.701,2459225.1723,7.58229,310.868,1169.0,13.3742,4856.0,1.14,,,101.968908,-17.724863
2778.01,332860211,PC,4.4445101,16730.0,2.737,2459198.536737,14.6892,347.285,1202.0,12.3409,6288.0,1.14,4.42,386.737,84.626068,-9.83753
278.01,244161191,PC,0.299039,5780.6664824,0.7218103,2458381.910527,2.5153001,188.0727122,944.4983346,13.1672,2955.0,0.300639,5.13527,44.397,4.883562,-5.911561
2780.01,317546777,PC,4.9062135,7400.0,1.671,2459217.923867,17.7815,251.061,1108.0,12.8475,7169.0,1.92,4.08,1353.97,88.244157,-16.286213
2781.01,317417916,PC,2.7636665,6370.0,1.279,2459226.428052,5.94208,34.207,673.0,12.9395,3868.0,0.7,4.57,,87.820416,-13.381044
2782.01,306903715,PC,4.8680805,39314.879177,4.7630352,2460234.255467,,316.1396932,1075.4482234,13.3612,5250.0,,,851.138,98.004524,16.585417
2783.01,302976834,PC,2.3044132,20290.0,3.102,2459547.674708,22.8234,756.205,1460.0,12.373,,1.55,,517.422,83.450594,16.810667
2030.01,422656370,APC,1.3254567,3365.0,0.975,2459880.870498,14.4076,776.933,1470.0,10.8489,5778.0,2.29,3.74,367.355,349.672086,68.299217
2031.01,470127886,PC,5.7156075,12240.9298817,4.0584797,2459886.04634,13.6015651,503.1185454,1207.9176608,10.7609,6664.0,1.18444,4.44,276.105,331.117808,81.565951
2032.01,470159478,APC,17.0096703,4730.0,2.228,2459737.544901,13.5294,63.3708,,10.9293,6542.0,1.5,,293.0,333.311732,81.739729
2033.01,53617134,PC,18.8243063,1915.0,4.397,2459886.4891,8.51397,90.9855,860.0,9.46221,7014.0,1.95,4.05,281.184,17.680098,65.249648
2035.01,53709089,PC,8.51226,620.0,3.068,2458793.50485,5.90105,872.772,,9.1196,9387.0,2.35,,359.404,17.73671,61.092107
2036.01,368320811,PC,1.261045,384.0,1.246,2460449.232339,4.24615,1770.66,1807.0,8.97913,6549.0,2.18,3.89,231.827,233.014923,24.085016
2037.01,405559035,PC,11.1516668,580.0,4.623,2459639.813076,2.91771,206.982,1056.0,10.67,6319.0,1.19,4.38,263.958,234.861293,55.153498
2038.01,235937532,APC,3.7321195,4180.0,5.738,2459913.435645,19.158,5711.67,2421.0,10.5352,6570.0,2.8,3.68,603.172,293.914601,81.554791
2039.01,237071229,PC,11.2479927,1277.0,3.142,2460539.786844,4.96692,106.719,895.0,10.4719,6308.0,1.48,4.19,276.053,307.022746,61.871411
204.01,281781375,PC,43.8297863,647.2685163,4.3011392,2458328.034407,2.8243863,15.6569489,507.3369958,9.2182,5605.0,1.03654,4.39973,95.3428,12.97601,-59.343647
2040.01,427730490,PC,3.8608551,14670.0,2.571,2459740.365261,11.2224,163.361,995.0,10.8407,5019.0,0.92,4.43,144.717,352.27473,71.506474
2043.01,346929661,PC,12.0135752,1171.0,4.274,2460428.035206,3.7307,143.432,964.0,10.1976,6178.0,1.23,4.33,203.562,0.977557,59.334681
2254.01,233688779,PC,26.4579842,397.0,3.372,2460539.925232,2.90965,66.2935,794.0,9.34244,5706.0,1.37,4.84423,139.078,275.393588,62.369002
2255.01,265146266,PC,11.9526103,9860.0,2.74,2459727.117395,11.4014,48.2015,,12.0836,6049.0,1.25,4.438,394.556,316.892698,74.383252
2256.01,262880065,PC,13.9631929,812.9002244,4.5245027,2458938.822446,2.3118575,46.751059,666.9105884,10.446,5270.9,0.813544,4.438,117.892,225.315683,40.946827
2259.01,219501568,PC,16.5899263,642.4369483,2.1573675,2458961.789439,5.4428798,266.9749353,1030.9494518,7.97758,6690.0,1.7449,4.1059,122.859,244.5642,42.62706
2261.01,229787062,PC,1.9011452,1640.9567262,1.6128566,2458983.8672,5.7647423,831.1124236,1369.4137781,12.4841,5392.0,0.986402,,368.055,284.022679,70.25412
