tic_id,label,catalog_period,period_days,depth,snr,sec_ratio,duration_hours,bls_power,odd_even_diff,transit_shape,dur_period_ratio,depth_consistency,ingress_egress_asymmetry,odd_even_ratio,source
271424111,planet,3.2687063,8.785041015921557,0.0335869280913746,9.125310237870368,0.0791088575541398,2.88,0.2414980906829711,0.0018550468916235,1.214699866315858,0.0136595833511213,0.6375828840913774,0.060603369441762,0.055231199896126,SPOC-2min(3sectors)
5882269,planet,4.7948642,4.795064645881561,0.0018965347558513,8.08501235404242,0.1660387432851207,1.92,0.000970212092116,0.0004678536502866,0.8028642963989726,0.0166838209509253,0.4012782365236584,0.1816900278550711,0.2466873765268194,SPOC-2min(3sectors)
400395395,false_positive,3.2891219,3.2929454741940694,0.0039395951002001,15.00671252650744,-0.0464859433582161,2.4000000000000004,0.0047501098094784,0.0004070021004023,0.7667519103676829,0.0303679489331582,0.5035754865857124,0.0890753729076841,0.1033103801144093,SPOC-2min(2sectors)
159244568,false_positive,6.2772478,14.052584397667877,0.0024995194473284,2.770193028170359,-0.1036936641459889,1.92,0.0001693734595236,0.0020587288964839,1.0,0.0056929030088783,0.0,0.0,0.8236465862342229,SPOC-2min(3sectors)
367102581,false_positive,2.9798592,1.4894648171980291,0.0001463085737809,11.177218817931436,0.0281047022543652,2.88,4.976728223551257e-05,0.0001470311411372,1.218839919953021,0.080565850642745,1.0922116023932955,0.299859897824232,1.0048699719924032,SPOC-2min(3sectors)
139528693,planet,2.1751729,2.1745709322227933,0.0028886009649655,35.802910941162715,0.1007254541514434,2.88,0.0088885835946734,0.0003556552503405,1.0310525942675894,0.0551832999429174,0.8045651564963592,0.0502151107596092,0.1231232778155626,SPOC-2min(3sectors)
356868487,false_positive,27.9102929,13.942992554785192,0.0053291108699065,6.770926598773026,0.0287153612011014,2.88,0.0032756072401171,0.0065192229438215,1.3823083318581522,0.008606473791655,1.0656207129902802,0.1243613365987878,1.2233205256490909,SPOC-2min(3sectors)
19028197,planet,3.3366511,3.3361959508340657,0.0028637884024986,43.45559985145612,0.019622117276112,1.92,0.0035039294676671,0.0001980501308644,0.9236056231202484,0.0239794068390975,0.2453311205980798,0.0201996778783816,0.0691564499413406,SPOC-2min(3sectors)
360630575,planet,13.9028391,9.183571933293264,0.000363704167735,5.339229326082372,-0.4208065150456113,2.4000000000000004,1.846928446461003e-05,3.317711046857408e-05,1.0017790806944993,0.0108890092794361,0.671645956307382,0.0280569759384893,0.0912175367684482,SPOC-2min(3sectors)
95660472,planet,3.244299,3.2417843843650385,0.003275605895994,14.913177765143043,0.0012515528931718,2.4000000000000004,0.0002716201410834,0.0011174364449523,1.3404529200386823,0.0308472088650605,1.0226457062824974,0.1478999828986225,0.3411378135998479,TESS-SPOC-FFI(2sectors)
198356533,planet,18.840891,9.231630995304355,0.0001401620248147,1.0260361521297496,0.7427252089718925,0.48,3.855233796608018e-06,1.1063646018216744e-05,0.1859571336044963,0.0021664644102621,1.1306720857031078,4.6051849011352015,0.0789290590104687,SPOC-2min(3sectors)
